Order,Player name,Recipient,event_id,min,sec,outcome,period_id,team_id,Angle,Degrees,Y travel,X travel,Distance,Goalmouth Y,Goalmouth Z,X-end,x,Y-end,y
1422,"Petrov, Martin","Robinson, Paul",558,69,24,Complete,2nd,30,4.1,234.912696,-14.7,-7.2,13,,,56.4,63.6,85.3,100
1424,"Robinson, Paul","Steinsson, Gretar",559,69,28,Complete,2nd,30,4.5,257.8310078,-69.1,-10,48.1,,,46.4,56.4,16.2,85.3
1426,"Steinsson, Gretar","Davies, Mark",560,69,29,Complete,2nd,30,0.8,45.83662361,13.1,8.4,12.5,,,54.8,46.4,29.3,16.2
1428,"Davies, Mark","Klasnic, Ivan",561,69,33,Complete,2nd,30,5.8,332.3155212,-3.4,4.2,5,,,59.6,55.4,29,32.4
1430,"Klasnic, Ivan","Petrov, Martin",562,69,35,Complete,2nd,30,0.7,40.10704566,54.5,40.9,56.7,,,98.5,57.6,90.2,35.7
1432,"Petrov, Martin",Incomplete pass,563,69,39,Incomplete,2nd,30,4.5,257.8310078,-64.3,-8.5,44.6,,,90.5,99,26.5,90.8
1434,"Kolarov, Aleksandar",N,700,69,42,Complete,2nd,43,4.1,234.912696,-15,-6.7,12.4,,,1.9,8.6,58.4,73.4
1436,"Hart, Joe",Incomplete pass,702,69,57,Incomplete,2nd,43,0.1,5.729577951,8.2,55.9,59,,,71.9,16,70.2,62
1438,"Steinsson, Gretar","Klasnic, Ivan",568,70,21,Complete,2nd,30,0.2,11.4591559,10,34.2,36.7,,,65.5,31.3,10,0
1440,"Klasnic, Ivan","Davies, Kevin",569,70,22,Complete,2nd,30,1.7,97.40282517,7.3,-0.8,5,,,64.7,65.5,17.3,10
1442,"Davies, Kevin",N,570,70,24,Complete,2nd,30,1.6,91.67324722,28.3,-1.4,19.3,,,64.7,66.1,46.1,17.8
1444,"Reo-Coker, Nigel","Petrov, Martin",572,70,29,Complete,2nd,30,1.3,74.48451337,23.1,4,16.3,,,75.4,71.4,83.8,60.7
1446,"Petrov, Martin","Eagles, Chris",573,70,34,Complete,2nd,30,4.7,269.2901637,-29,-0.9,19.7,,,73.6,74.5,50.3,79.3
1448,"Eagles, Chris","Davies, Mark",574,70,36,Complete,2nd,30,4.9,280.7493196,-11,1.4,7.6,,,75.9,74.5,40.2,51.2
1450,"Davies, Mark","Klasnic, Ivan",575,70,40,Complete,2nd,30,1.2,68.75493542,12.6,2.9,9.1,,,81.2,78.3,64.6,52
1452,"Klasnic, Ivan","Petrov, Martin",576,70,42,Complete,2nd,30,0.5,28.64788976,9.2,10.7,12.9,,,91.9,81.2,81.6,72.4
1454,"Petrov, Martin",Incomplete pass,577,70,43,Incomplete,2nd,30,5.1,292.2084755,-7.6,1.8,5.5,,,93.8,92,74.9,82.5
1456,"Petrov, Martin",Incomplete pass,579,71,15,Incomplete,2nd,30,4.5,257.8310078,-49.1,-7.8,34.4,,,91.7,99.5,50.3,99.4
1458,"Eagles, Chris","Steinsson, Gretar",580,71,20,Complete,2nd,30,3.1,177.6169165,0.4,-12.4,13,,,60.6,73,21,20.6
1460,"Steinsson, Gretar","Eagles, Chris",581,71,22,Complete,2nd,30,5.4,309.3972094,-14.1,8,12.7,,,69.8,61.8,6.9,21
1462,"Eagles, Chris",Incomplete pass,582,71,25,Incomplete,2nd,30,0.9,51.56620156,38.3,21.5,34.5,,,91,69.5,46,7.7
1464,"Davies, Kevin",Incomplete pass,583,71,31,Incomplete,2nd,30,0.4,22.91831181,4.8,7.7,8.7,,,88.1,80.4,32.1,27.3
1466,"Milner, James","Silva, David",712,71,35,Complete,2nd,43,0.5,28.64788976,10.3,11.1,13.6,,,32.9,21.8,66.2,55.9
1468,"Silva, David",N,713,71,36,Complete,2nd,43,1.1,63.02535746,28.5,10.5,22.3,,,44.7,34.2,98.7,70.2
1470,"Steinsson, Gretar","Davies, Mark",585,71,47,Complete,2nd,30,0.4,22.91831181,5.9,10.4,11.9,,,55.7,45.3,5.9,0
1472,"Davies, Mark","Robinson, Paul",586,71,54,Complete,2nd,30,1.7,97.40282517,66.6,-5.4,45.6,,,46.1,51.5,74.3,7.7
1474,"Robinson, Paul","Petrov, Martin",587,71,56,Complete,2nd,30,0.8,45.83662361,17.2,10.2,15.9,,,65.4,55.2,94.8,77.6
1476,"Petrov, Martin","Reo-Coker, Nigel",588,71,58,Complete,2nd,30,4.4,252.1014299,-23.1,-5.1,16.6,,,60.9,66,72.4,95.5
1478,"Reo-Coker, Nigel","Davies, Mark",589,72,0,Complete,2nd,30,5,286.4788976,-20.1,4.5,14.5,,,65.4,60.9,52.3,72.4
1480,"Davies, Mark","Knight, Zat",590,72,4,Complete,2nd,30,2.3,131.7802929,18.4,-11.4,17.3,,,43.3,54.7,62.3,43.9
1482,"Knight, Zat","Cahill, Gary",591,72,6,Complete,2nd,30,4.7,269.2901637,-19.8,-0.4,13.5,,,42.9,43.3,42.5,62.3
1484,"Cahill, Gary","Knight, Zat",592,72,7,Complete,2nd,30,1.4,80.21409132,16.5,1.8,11.4,,,44.7,42.9,59,42.5
1486,"Knight, Zat","Robinson, Paul",593,72,10,Complete,2nd,30,0.7,40.10704566,38,29.5,40.3,,,74.2,44.7,97,59
1488,"Robinson, Paul","Klasnic, Ivan",594,72,13,Complete,2nd,30,4.7,269.2901637,-20.1,-0.8,13.7,,,74.8,75.6,78.2,98.3
1490,"Klasnic, Ivan","Robinson, Paul",595,72,14,Complete,2nd,30,1.9,108.8619811,17.3,-3.7,12.4,,,71.1,74.8,95.5,78.2
1492,"Robinson, Paul","Petrov, Martin",596,72,16,Complete,2nd,30,0,0,0.6,9.4,9.9,,,79.3,69.9,97,96.4
1494,"Petrov, Martin","Klasnic, Ivan",597,72,17,Complete,2nd,30,4.9,280.7493196,-12.1,1.7,8.4,,,81,79.3,84.9,97
1496,"Klasnic, Ivan",Incomplete pass,598,72,19,Incomplete,2nd,30,4.9,280.7493196,-60.1,7.5,41.6,,,94.3,86.8,24,84.1
1498,"Kolarov, Aleksandar","Milner, James",718,72,24,Complete,2nd,43,0.4,22.91831181,12,20.2,22.7,,,31.1,10.9,88.6,76.6
1500,"Milner, James","Toure, Gnegneri Yaya",719,72,29,Complete,2nd,43,4.3,246.3718519,-25.5,-7.2,18.9,,,33.2,40.4,71.2,96.7
1502,"Toure, Gnegneri Yaya","Barry, Gareth",720,72,31,Complete,2nd,43,4.8,275.0197417,-22.1,1,15.1,,,34.8,33.8,43.6,65.7
1504,"Barry, Gareth","Tevez, Carlos",721,72,33,Complete,2nd,43,1,57.29577951,24.3,10.7,20,,,45.5,34.8,67.9,43.6
1506,"Tevez, Carlos","Lescott, Joleon",722,72,34,Complete,2nd,43,3.1,177.6169165,1.9,-14.1,14.9,,,31.4,45.5,69.8,67.9
1508,"Lescott, Joleon",N,723,72,37,Complete,2nd,43,5.5,315.1267873,-6.7,4.6,6.6,,,36.3,31.7,63.1,69.8
1510,"Toure, Gnegneri Yaya","Richards, Micah",725,72,40,Complete,2nd,43,4.5,257.8310078,-50.4,-7.5,35.2,,,27.1,34.6,6.9,57.3
1512,"Richards, Micah","Silva, David",726,72,43,Complete,2nd,43,6.1,349.504255,-4.4,14.5,15.5,,,42.9,28.4,2,6.4
1514,"Silva, David","Tevez, Carlos",727,72,47,Complete,2nd,43,1.3,74.48451337,27.8,4.8,19.6,,,56.5,51.7,57.6,29.8
1516,"Tevez, Carlos","Milner, James",728,72,51,Complete,2nd,43,0.6,34.37746771,22.5,19.3,25.4,,,88.3,69,80.8,58.3
1518,"Milner, James",Incomplete pass,729,72,54,Incomplete,2nd,43,5.1,292.2084755,-28.6,6.7,20.7,,,95,88.3,52.2,80.8
1520,"Jaaskelainen, Jussi","Petrov, Martin",600,73,1,Complete,2nd,30,0.8,45.83662361,43,26,40,,,34.3,8.3,94.7,51.7
1522,"Petrov, Martin","Reo-Coker, Nigel",601,73,2,Complete,2nd,30,4.8,275.0197417,-20.5,0.5,13.9,,,35.8,35.3,76.5,97
1524,"Reo-Coker, Nigel",N,602,73,4,Complete,2nd,30,0.2,11.4591559,2,8.4,8.9,,,44.2,35.8,78.5,76.5
1526,"Robinson, Paul",Incomplete pass,604,73,53,Incomplete,2nd,30,5.7,326.5859432,-36.9,39.7,48.7,,,80.2,40.5,37.5,74.4
1528,"Reo-Coker, Nigel",N,605,73,58,Complete,2nd,30,2.7,154.6986047,13.2,-18.8,21.7,,,47.9,66.7,49.5,36.3
1530,"Hart, Joe","Tevez, Carlos",733,74,29,Complete,2nd,43,6,343.7746771,-25.1,54.2,59.4,,,72.4,18.2,18.2,43.3
1532,"Tevez, Carlos",Incomplete pass,734,74,33,Incomplete,2nd,43,4.1,234.912696,-17,-7.5,14.6,,,60.3,67.8,0,17
1534,"Robinson, Paul",N,609,74,39,Complete,2nd,30,5.2,297.9380535,-15,5.2,12.1,,,47.8,42.6,85,100
1536,"Toure, Gnegneri Yaya","Dzeko, Edin",737,74,43,Complete,2nd,43,1.3,74.48451337,20.5,3.5,14.4,,,65.9,62.4,43.1,22.6
1538,"Dzeko, Edin","Barry, Gareth",738,74,44,Complete,2nd,43,3.2,183.3464944,-1,-12.3,12.9,,,53.6,65.9,42.1,43.1
1540,"Barry, Gareth","Tevez, Carlos",739,74,46,Complete,2nd,43,5.4,309.3972094,-27.4,13.2,23.2,,,66.7,53.5,14.7,42.1
1542,"Tevez, Carlos","Silva, David",740,74,48,Complete,2nd,43,5.4,309.3972094,-14.5,8,13,,,78.1,70.1,2.5,17
1544,"Silva, David","Toure, Gnegneri Yaya",741,74,53,Complete,2nd,43,2,114.591559,11.2,-3.6,8.5,,,69.9,73.5,31.9,20.7
1546,"Toure, Gnegneri Yaya","Barry, Gareth",742,74,55,Complete,2nd,43,1.8,103.1324031,26.3,-4.6,18.5,,,65.5,70.1,59,32.7
1548,"Barry, Gareth","Kolarov, Aleksandar",743,74,57,Complete,2nd,43,1.2,68.75493542,31.7,7.5,22.9,,,72.8,65.3,97.6,65.9
1550,"Kolarov, Aleksandar","Milner, James",744,75,1,Complete,2nd,43,4.7,269.2901637,-9.8,0.1,6.7,,,73.3,73.2,85,94.8
1552,"Milner, James",Incomplete pass,745,75,3,Key pass,2nd,43,5.4,309.3972094,-18.8,9.1,16,,,84.2,75.1,69,87.8
1552,"Kolarov, Aleksandar",Miss,746,75,6,Complete,2nd,43,0,0,0,0,0,32.5,1.4,,85.2,,65.1
1554,"Jaaskelainen, Jussi",Incomplete pass,612,75,24,Incomplete,2nd,30,0.1,5.729577951,13.3,62.8,66.6,,,67.8,5,76.3,63
1556,"Richards, Micah",Incomplete pass,748,75,29,Incomplete,2nd,43,0.9,51.56620156,9,5,8.1,,,33.3,28.3,36,27
1558,"Toure, Gnegneri Yaya",Incomplete pass,750,75,30,Incomplete,2nd,43,0.1,5.729577951,5.1,37.1,39.1,,,67.6,30.5,37.4,32.3
1560,"Knight, Zat",Incomplete pass,613,75,34,Incomplete,2nd,30,0.4,22.91831181,28.5,40.6,47.2,,,76.9,36.3,100,71.5
1562,"Richards, Micah",Incomplete pass,752,75,50,Incomplete,2nd,43,0.4,22.91831181,16.8,29.8,33.6,,,55.6,25.8,16.8,0
1564,"Richards, Micah",Incomplete pass,754,76,8,Incomplete,2nd,43,0.8,45.83662361,23.8,15.5,23.5,,,72.1,56.6,23.8,0
1566,"Petrov, Martin","Robinson, Paul",619,76,17,Complete,2nd,30,2.7,154.6986047,6.9,-9.3,10.8,,,25.2,34.5,94.1,87.2
1568,"Robinson, Paul",Incomplete pass,620,76,19,Incomplete,2nd,30,0,0,1.7,33,34.7,,,58.2,25.2,97,95.3
1570,"Kompany, Vincent","Barry, Gareth",758,76,22,Complete,2nd,43,1.4,80.21409132,21.3,2.3,14.7,,,43.6,41.3,38.3,17
1572,"Barry, Gareth","Milner, James",759,76,25,Complete,2nd,43,0.4,22.91831181,9.5,16.6,18.6,,,60.5,43.9,64.2,54.7
1574,"Milner, James","Toure, Gnegneri Yaya",760,76,28,Complete,2nd,43,4.5,257.8310078,-14,-2.3,9.8,,,52.6,54.9,42.1,56.1
1576,"Toure, Gnegneri Yaya","Lescott, Joleon",761,76,29,Complete,2nd,43,2.3,131.7802929,19.1,-11.6,17.8,,,40.3,51.9,67.9,48.8
1578,"Lescott, Joleon","Kolarov, Aleksandar",762,76,31,Complete,2nd,43,1.3,74.48451337,28.5,6.1,20.4,,,46.3,40.2,96.7,68.2
1580,"Kolarov, Aleksandar","Lescott, Joleon",763,76,35,Complete,2nd,43,4.2,240.642274,-17,-6.1,13.2,,,37,43.1,78.6,95.6
1582,"Lescott, Joleon","Kolarov, Aleksandar",764,76,38,Complete,2nd,43,1.2,68.75493542,14.8,4,10.9,,,43.3,39.3,96.4,81.6
1584,"Kolarov, Aleksandar","Toure, Gnegneri Yaya",765,76,40,Complete,2nd,43,4.7,269.2901637,-26.6,0,18.1,,,43.1,43.1,68.1,94.7
1586,"Toure, Gnegneri Yaya","Lescott, Joleon",766,76,42,Complete,2nd,43,3.1,177.6169165,1.2,-14.5,15.2,,,26.1,40.6,75.8,74.6
1588,"Lescott, Joleon","Hart, Joe",767,76,45,Complete,2nd,43,3.7,211.9943842,-12.8,-13.4,16.5,,,11.6,25,62.6,75.4
1590,"Hart, Joe","Lescott, Joleon",768,76,47,Complete,2nd,43,0.9,51.56620156,21.7,10.3,18.3,,,21.9,11.6,84.3,62.6
1592,"Lescott, Joleon",Incomplete pass,769,76,51,Incomplete,2nd,43,0.1,5.729577951,7.5,43.9,46.4,,,65.9,22,94.1,86.6
1594,"Steinsson, Gretar",N,621,76,56,Complete,2nd,30,2,114.591559,11.2,-3.2,8.3,,,28.9,32.1,15.7,4.5
1596,"Cahill, Gary","Jaaskelainen, Jussi",623,76,58,Complete,2nd,30,2.4,137.5098708,24,-17.3,24.4,,,11.7,29,40.5,16.5
1598,"Jaaskelainen, Jussi","Davies, Kevin",624,77,1,Complete,2nd,30,0,0,2.3,55.3,58.1,,,67.3,12,40.5,38.2
1600,"Davies, Kevin",Incomplete pass,625,77,4,Incomplete,2nd,30,6.1,349.504255,-1.9,7.6,8.1,,,74.9,67.3,38.6,40.5
1602,"Kompany, Vincent","Kolarov, Aleksandar",772,77,6,Complete,2nd,43,2.3,131.7802929,14.6,-8.6,13.4,,,21.1,29.7,77.4,62.8
1604,"Kolarov, Aleksandar","Hart, Joe",773,77,8,Complete,2nd,43,3.6,206.2648062,-10,-14.3,16.5,,,4.7,19,66.3,76.3
1606,"Hart, Joe",Incomplete pass,774,77,9,Incomplete,2nd,43,6.1,349.504255,-15.5,53,56.6,,,57.7,4.7,50.8,66.3
1608,"Knight, Zat",N,626,77,14,Complete,2nd,30,1,57.29577951,35.9,16.3,29.8,,,61.9,45.6,90.9,55
1610,"Petrov, Martin","Robinson, Paul",628,77,21,Complete,2nd,30,3.2,183.3464944,-4.5,-27.3,28.8,,,35.5,62.8,88.6,93.1
1612,"Robinson, Paul","Jaaskelainen, Jussi",629,77,23,Complete,2nd,30,4.1,234.912696,-43.7,-18.7,35.6,,,12.9,31.6,43.5,87.2
1614,"Jaaskelainen, Jussi",Incomplete pass,630,77,25,Incomplete,2nd,30,6,343.7746771,-18.4,44.5,48.4,,,57.2,12.7,25.1,43.5
1616,"Milner, James",Incomplete pass,776,77,28,Incomplete,2nd,43,1.2,68.75493542,13,3.3,9.5,,,47.6,44.3,92.7,79.7
1618,"Steinsson, Gretar","Davies, Kevin",636,78,25,Complete,2nd,30,0.7,40.10704566,26.5,23.4,31,,,86.7,63.3,26.5,0
1620,"Davies, Kevin",Incomplete pass,637,78,29,Incomplete,2nd,30,1.5,85.94366927,14.5,0.4,9.9,,,87.1,86.7,41,26.5
1622,"Robinson, Paul","Knight, Zat",639,79,45,Complete,2nd,30,3.9,223.4535401,-8.1,-6.6,9.2,,,54.4,61,91.9,100
1624,"Knight, Zat","Reo-Coker, Nigel",640,79,47,Complete,2nd,30,5.4,309.3972094,-20.2,10.8,17.8,,,56.7,45.9,66.5,86.7
1626,"Reo-Coker, Nigel","Cahill, Gary",641,79,51,Complete,2nd,30,4.6,263.5605858,-23.9,-1.9,16.4,,,53.4,55.3,23.1,47
1628,"Cahill, Gary","Klasnic, Ivan",642,79,55,Complete,2nd,30,0.3,17.18873385,7.3,16.1,17.6,,,75.3,59.2,22.3,15
1630,"Klasnic, Ivan","Pratley, Darren",643,79,59,Complete,2nd,30,5.9,338.0450991,-6.6,11.8,13.2,,,87.1,75.3,15.7,22.3
1632,"Pratley, Darren","Steinsson, Gretar",644,80,0,Complete,2nd,30,5.5,315.1267873,-8.5,5.3,8,,,92.4,87.1,7.2,15.7
1634,"Steinsson, Gretar",Incomplete pass,645,80,3,Incomplete,2nd,30,1.5,85.94366927,6.6,0.2,4.5,,,95.4,95.2,9.7,3.1
1636,"Steinsson, Gretar",Incomplete pass,647,80,14,Incomplete,2nd,30,1.6,91.67324722,40.5,0.2,28.9,,,94.4,94.2,40.5,0
1638,"Hart, Joe",Incomplete pass,789,80,40,Incomplete,2nd,43,0.3,17.18873385,25.1,59.7,65,,,69.1,9.4,86.6,61.5
1640,"Cahill, Gary","Davies, Mark",649,80,44,Complete,2nd,30,6.2,355.233833,-1.6,11.5,12.1,,,43.9,32.4,8.7,10.3
1642,"Davies, Mark",Incomplete pass,650,80,46,Incomplete,2nd,30,6.2,355.233833,-2.5,23.7,24.9,,,68.1,44.4,6.1,8.6
1644,"Lescott, Joleon","Kolarov, Aleksandar",790,80,47,Complete,2nd,43,0.6,34.37746771,6.4,5.7,7.4,,,36.1,30.4,89.9,83.5
1646,"Kolarov, Aleksandar","Kompany, Vincent",791,80,48,Complete,2nd,43,4.2,240.642274,-36.7,-12.8,28.3,,,23.1,35.9,52.8,89.5
1648,"Kompany, Vincent","Hart, Joe",792,80,51,Complete,2nd,43,3.3,189.0760724,-2.9,-15.1,16,,,7.1,22.2,49.7,52.6
1650,"Hart, Joe",Incomplete pass,793,80,54,Incomplete,2nd,43,6,343.7746771,-27.3,63.9,69.6,,,71,7.1,22.4,49.7
1652,"Robinson, Paul",N,651,80,59,Complete,2nd,30,0.4,22.91831181,9.2,15.1,17,,,44.1,29,89.7,80.5
1654,"Richards, Micah","Silva, David",796,81,17,Complete,2nd,43,1.2,68.75493542,15.6,4.4,12.3,,,66.5,62.1,15.6,0
1656,"Silva, David","Richards, Micah",797,81,19,Complete,2nd,43,3.9,223.4535401,-7.6,-5.1,7.4,,,61.7,66.8,2.2,9.8
1658,"Richards, Micah","Toure, Gnegneri Yaya",798,81,19,Complete,2nd,43,1.6,91.67324722,16.7,-0.6,11.4,,,61.1,61.7,18.9,2.2
1660,"Toure, Gnegneri Yaya","Kolarov, Aleksandar",799,81,22,Complete,2nd,43,1.8,103.1324031,41.1,-6,28.6,,,56.2,62.2,67.7,26.6
1662,"Kolarov, Aleksandar","Tevez, Carlos",800,81,27,Complete,2nd,43,5.4,309.3972094,-13.9,6.7,11.8,,,72.4,65.7,56.5,70.4
1664,"Tevez, Carlos",Incomplete pass,801,81,29,Incomplete,2nd,43,6.1,349.504255,-0.8,3.6,3.8,,,75,71.4,60.6,61.4
1666,"Silva, David","Milner, James",802,81,33,Complete,2nd,43,1.1,63.02535746,13.9,5,10.8,,,72.1,67.1,98.3,84.4
1668,"Milner, James","Silva, David",803,81,36,Complete,2nd,43,3.9,223.4535401,-8.4,-5.9,8.4,,,66.2,72.1,89.9,98.3
1670,"Silva, David","Milner, James",804,81,38,Complete,2nd,43,0.5,28.64788976,6.8,8.3,9.9,,,74.5,66.2,96.7,89.9
1672,"Milner, James","Toure, Gnegneri Yaya",805,81,41,Complete,2nd,43,3.4,194.8056503,-2.4,-6.3,6.8,,,64.1,70.4,95.6,98
1674,"Toure, Gnegneri Yaya",Incomplete pass,806,81,43,Incomplete,2nd,43,0.3,17.18873385,0.4,0.8,0.9,,,64.3,63.5,95.9,95.5
1676,"Kolarov, Aleksandar","Silva, David",808,81,49,Complete,2nd,43,5,286.4788976,-15.3,3,11.5,,,68.5,65.5,84.7,100
1678,"Silva, David","Kolarov, Aleksandar",809,81,50,Complete,2nd,43,1.7,97.40282517,13.5,-1.5,9.3,,,67,68.5,98.1,84.6
1680,"Kolarov, Aleksandar",N,810,81,52,Complete,2nd,43,6,343.7746771,-2.4,5.5,6,,,72.5,67,95.9,98.3
1682,"Kolarov, Aleksandar","Tevez, Carlos",813,82,5,Complete,2nd,43,5,286.4788976,-15.1,2.8,11.1,,,75.8,73,84.9,100
1684,"Tevez, Carlos","Kolarov, Aleksandar",814,82,7,Complete,2nd,43,0.5,28.64788976,3.1,3.4,4.1,,,73.6,70.2,98.6,95.5
1686,"Kolarov, Aleksandar","Silva, David",815,82,8,Complete,2nd,43,5.2,297.9380535,-17.5,6.3,13.6,,,79.9,73.6,81.1,98.6
1688,"Silva, David","Milner, James",816,82,10,Complete,2nd,43,1.4,80.21409132,10.7,1.4,7.4,,,81.9,80.5,97.8,87.1
1690,"Milner, James",N,817,82,12,Complete,2nd,43,5.9,338.0450991,-5,9,10,,,89.4,80.4,92.3,97.3
1692,"Silva, David",Incomplete pass,819,82,17,Incomplete,2nd,43,4.6,263.5605858,-3.3,-0.3,2.3,,,97.8,98.1,72.4,75.7
1694,"Milner, James","Silva, David",821,82,39,Complete,2nd,43,3.3,189.0760724,-2.8,-15.3,16.2,,,84.2,99.5,96.7,99.5
1696,"Silva, David","Tevez, Carlos",822,82,44,Complete,2nd,43,4.3,246.3718519,-10.1,-3.2,7.6,,,74.8,78,77.9,88
1698,"Tevez, Carlos","Kolarov, Aleksandar",823,82,46,Complete,2nd,43,2.9,166.1577606,3.9,-9.3,10.1,,,65.5,74.8,81.6,77.7
1700,"Kolarov, Aleksandar",N,824,82,48,Complete,2nd,43,4.4,252.1014299,-31,-7.4,22.5,,,56.7,64.1,45.2,76.2
1702,"Kompany, Vincent","Johnson, Adam",826,82,54,Complete,2nd,43,5.3,303.6676314,-24.7,10.3,20,,,68.9,58.6,7.2,31.9
1704,"Johnson, Adam","Kolarov, Aleksandar",827,82,56,Complete,2nd,43,2,114.591559,37.8,-12.3,28.8,,,53.3,65.6,56.5,18.7
1706,"Kolarov, Aleksandar","Tevez, Carlos",828,82,59,Complete,2nd,43,0.8,45.83662361,17,11.1,16.4,,,72,60.9,78.5,61.5
1707,"Johnson, Adam",Miss,831,83,9,Complete,2nd,43,0,0,0,0,0,59.9,1.4,,95.3,,35.5
1708,"Tevez, Carlos",Incomplete pass,829,83,3,Key pass,2nd,43,5.2,297.9380535,-43.1,14.4,33,,,86.9,72.5,24.3,67.4
1710,"Jaaskelainen, Jussi",Incomplete pass,664,83,33,Incomplete,2nd,30,0.2,11.4591559,23.1,62.2,67.2,,,67.2,5,60.1,37
1712,"Pratley, Darren","Robinson, Paul",665,83,38,Complete,2nd,30,2.1,120.321137,14.2,-5.5,11.3,,,54.3,59.8,82.9,68.7
1714,"Robinson, Paul","Petrov, Martin",666,83,39,Complete,2nd,30,0.6,34.37746771,14.3,14.6,18.2,,,68.9,54.3,97.2,82.9
1716,"Petrov, Martin","Reo-Coker, Nigel",667,83,43,Complete,2nd,30,4,229.1831181,-18.8,-9.6,16.3,,,58,67.6,60,78.8
1718,"Reo-Coker, Nigel","Davies, Mark",668,83,46,Complete,2nd,30,5,286.4788976,-19.1,3.5,13.5,,,60.2,56.7,39.9,59
1720,"Davies, Mark","Robinson, Paul",669,83,49,Complete,2nd,30,1.6,91.67324722,33.8,-1.4,23,,,55.7,57.1,87.4,53.6
1722,"Robinson, Paul","Davies, Mark",670,83,50,Complete,2nd,30,5.3,303.6676314,-13.7,5.8,11.1,,,61.6,55.8,74.8,88.5
1724,"Davies, Mark",Incomplete pass,671,83,56,Incomplete,2nd,30,4.7,269.2901637,-26.9,0.5,18.3,,,88.3,87.8,55.3,82.2
1726,"Robinson, Paul","Petrov, Martin",674,84,10,Complete,2nd,30,4.3,246.3718519,-17.3,-5.4,13.4,,,80.8,86.2,82.7,100
1728,"Petrov, Martin",Incomplete pass,675,84,13,Incomplete,2nd,30,2,114.591559,16.5,-4.9,13.1,,,74.7,79.6,100,83.5
1730,"Richards, Micah",Incomplete pass,840,84,28,Incomplete,2nd,43,0.3,17.18873385,8.3,22,24,,,44.2,22.2,8.3,0
1732,"Robinson, Paul",Incomplete pass,677,84,31,Incomplete,2nd,30,6.1,349.504255,-3.4,10.6,11.4,,,65.4,54.8,92.2,95.6
1734,"Tevez, Carlos","Silva, David",841,84,32,Complete,2nd,43,1.3,74.48451337,13.4,2.7,9.5,,,43,40.3,23.7,10.3
1736,"Silva, David","Toure, Gnegneri Yaya",842,84,33,Complete,2nd,43,2.6,148.9690267,7.5,-8.9,10.6,,,34.1,43,31.2,23.7
1738,"Toure, Gnegneri Yaya","Kolarov, Aleksandar",843,84,35,Complete,2nd,43,1.6,91.67324722,40.3,-0.9,27.4,,,33.2,34.1,71.5,31.2
1740,"Kolarov, Aleksandar","Tevez, Carlos",844,84,38,Complete,2nd,43,5.6,320.8563653,-9.7,8,10.7,,,51.4,43.4,57.9,67.6
1742,"Tevez, Carlos","Kolarov, Aleksandar",845,84,40,Complete,2nd,43,1.3,74.48451337,21.7,4.4,15.5,,,56.5,52.1,84.6,62.9
1744,"Kolarov, Aleksandar","Milner, James",846,84,44,Complete,2nd,43,0.7,40.10704566,9.7,6.8,9.7,,,65.5,58.7,98.6,88.9
1746,"Milner, James",Incomplete pass,847,84,46,Incomplete,2nd,43,5.6,320.8563653,-8.6,7.2,9.6,,,72.7,65.5,90,98.6
1748,"Jaaskelainen, Jussi",Incomplete pass,681,85,4,Incomplete,2nd,30,0.6,34.37746771,51.3,47.8,61.1,,,79.8,32,55.4,4.1
1750,"Toure, Gnegneri Yaya","Silva, David",852,85,11,Complete,2nd,43,1.1,63.02535746,20.6,7.3,16,,,41.5,34.2,58.1,37.5
1752,"Silva, David","Milner, James",853,85,17,Complete,2nd,43,1.6,91.67324722,21,0.2,14.3,,,54.1,53.9,95.1,74.1
1754,"Milner, James","Silva, David",854,85,20,Complete,2nd,43,6.3,360.9634109,-0.6,13.1,13.8,,,66.8,53.7,96.1,96.7
1756,"Silva, David","Milner, James",855,85,26,Complete,2nd,43,3.1,177.6169165,0.1,-9.7,10.2,,,67,76.7,97.3,97.2
1758,"Milner, James","Kolarov, Aleksandar",856,85,28,Complete,2nd,43,3.2,183.3464944,-0.8,-13,13.7,,,55.1,68.1,95,95.8
1760,"Kolarov, Aleksandar","Barry, Gareth",857,85,31,Complete,2nd,43,6.2,355.233833,-2.8,16.3,17.2,,,71.4,55.1,92.2,95
1762,"Barry, Gareth","Milner, James",858,85,34,Complete,2nd,43,3.7,211.9943842,-3.6,-3.4,4.3,,,66.7,70.1,88.1,91.7
1764,"Milner, James","Barry, Gareth",859,85,35,Complete,2nd,43,1.2,68.75493542,10,2.3,7.2,,,69,66.7,98.1,88.1
1766,"Barry, Gareth","Silva, David",860,85,36,Complete,2nd,43,6.1,349.504255,-4.9,18.5,19.7,,,87.5,69,93.1,98
1768,"Silva, David",Incomplete pass,861,85,40,Key pass,2nd,43,4.4,252.1014299,-31.8,-7.7,23.1,,,87,94.7,57.3,89.1
1768,"Tevez, Carlos",Miss,863,85,41,Complete,2nd,43,0,0,0,0,0,0.2,1.4,,87.5,,55.9
1770,"Jaaskelainen, Jussi","Pratley, Darren",683,86,14,Complete,2nd,30,6.1,349.504255,-15.7,67.2,71.4,,,77.5,10.3,75.7,91.4
1772,"Pratley, Darren","Davies, Mark",684,86,21,Complete,2nd,30,4.3,246.3718519,-14.2,-3.5,10.3,,,72,75.5,52,66.2
1774,"Davies, Mark","Pratley, Darren",685,86,22,Complete,2nd,30,5.3,303.6676314,-10.9,5.1,9.1,,,77.1,72,44.1,55
